head,relation,tail,time,score
经济部发言人,批评,德国政府,2024-11-29,1.000000
经济部发言人,认可,德国政府,2024-11-29,1.000000
经济部发言人,认为优秀,德国政府,2024-11-29,1.000000
德国政府,提供资金支持,TSMC德累斯顿工厂,2024-11-29,1.000000
庄子寿,相信,《TT》杂志,2024-12-30,1.000000
中国电动汽车价格战,攻击,汽车利润,2024-12-30,1.000000
魏哲家,增进,2纳米生产产能,2024-12-30,1.000000
庄子寿,批评,《TT》杂志,2024-12-30,1.000000
中国电动汽车价格战,损害,汽车利润,2024-12-30,1.000000
彭博社,欢迎,雷军,2024-11-26,1.000000
美国,认为违规,台积电,2024-10-18,1.000000
美国,认为犯罪,台积电,2024-10-18,1.000000
美国,认为犯罪,台积电,2024-10-18,1.000000
美国,认为有成就,英特尔,2024-09-17,1.000000
美国,感到不满,英特尔,2024-09-17,1.000000
美国,主导,通过CHIPS法案,2024-12-29,1.000000
美国,认可,英特尔,2024-09-17,1.000000
美国,主导,英特尔,2024-09-17,1.000000
美国,认为犯罪,台积电,2024-10-18,1.000000
巴伦扎,认为犯罪,台积电,2024-10-18,1.000000
美国,主导,台积电,2024-10-18,1.000000
库普蒂诺公司,支持,M5 系列处理器,2024-12-24,1.000000
库普蒂诺公司,增进,散热性能,2024-12-24,1.000000
路透社,认为恐怖,高通,2024-09-19,1.000000
欧盟反垄断监管机构,认为有成就,高通,2024-09-19,1.000000
路透社,欣赏,高通,2024-09-19,1.000000
路透社,主导,高通,2024-09-19,1.000000
路透社,支持,高通,2024-09-19,1.000000
路透社,质疑,高通,2024-09-19,1.000000
路透社,担忧,高通,2024-09-19,1.000000
路透社,视作英雄,高通,2024-09-19,1.000000
路透社,认为有危机,高通,2024-09-19,1.000000
路透社,相信,高通,2024-09-19,1.000000
路透社,认为有威胁,高通,2024-09-19,1.000000
美国,认为可靠,台湾的贸易,2024-11-27,1.000000
高通收购Intel,增进,代工厂业务,2024-09-29,1.000000
高通收购Intel,损害,物联网芯片业务,2024-09-29,1.000000
台湾联发科,主导,收购,2024-09-29,1.000000
台积公司,增进,国内先进芯片的生产量,2024-11-29,1.000000
吴诚文,质疑,台积公司,2024-11-29,1.000000
中国网络安全协会,增进,贸易紧张局势,2024-11-24,1.000000
张忠谋,增进,半导体,2024-10-27,1.000000
张忠谋,攻击,台积公司,2024-10-27,1.000000
彭博社,视作英雄,张忠谋,2024-10-27,1.000000
习近平,支持,与台湾的“统一”,2024-11-29,1.000000
习近平,主导,与台湾的“统一”,2024-11-29,1.000000
埃隆·马斯克,认可,Spotify,2024-10-19,1.000000
欧洲联盟,增进,网络安全实践,2024-10-19,1.000000
埃隆·马斯克,质疑,Spotify,2024-10-19,1.000000
埃隆·马斯克,感到满意,Spotify,2024-10-19,1.000000
第9巡回上诉法院,视作英雄,詹姆斯·唐托,2024-10-19,1.000000
詹姆斯·唐托,主导,Epic诉谷歌案,2024-10-19,1.000000
纽约州,增进,半导体,2024-10-19,1.000000
杰恩森·霍恩,批评,假新闻,2024-10-22,1.000000
美国,支持,台积电,2024-11-17,1.000000
习近平,支持,实现“统一”,2024-11-29,1.000000
阿姆斯控股公司,认可,高通,2024-09-19,1.000000
藤原忠弘,认可,Rapidus,2024-09-24,1.000000
日本政府,支持,日本企业,2024-09-24,1.000000
藤原忠弘,支持,Rapidus,2024-09-24,1.000000
藤原忠弘,增进,日美关系,2024-09-24,1.000000
藤原忠弘,认可,台积电,2024-09-24,1.000000
藤原忠弘,主导,半导体,2024-09-24,1.000000
美国,增进,日美关系,2024-09-24,1.000000
美国,认为违规,芯片出口,2024-08-21,1.000000
高通收购英特尔,增进,物联网芯片业务,2024-09-29,1.000000
英国,主导,Avantek,2024-10-19,1.000000
Huang,感谢,Chang,2024-11-30,1.000000
美国,认为可靠,中国军方,2024-10-27,1.000000
里克·斯科特,批评,英特尔的裁员计划,2024-08-29,1.000000
里克·斯科特,认为缺乏,英特尔的裁员计划,2024-08-29,1.000000
里克·斯科特,支持,英特尔的裁员计划,2024-08-29,1.000000
里克·斯科特,认为违规,英特尔的裁员计划,2024-08-29,1.000000
里克·斯科特,认为失败,英特尔的裁员计划,2024-08-29,1.000000
里克·斯科特,质疑,英特尔的裁员计划,2024-08-29,1.000000
里克·斯科特,认可,英特尔的裁员计划,2024-08-29,1.000000
魏知效,增进,台积电,2024-10-18,1.000000
帕特・基辛格,质疑,台湾地缘政治风险,2024-10-30,1.000000
帕特・基辛格,认为有危机,台湾地缘政治风险,2024-10-30,1.000000
帕特・基辛格,批评,台湾地缘政治风险,2024-10-30,1.000000
帕特・基辛格,认为有威胁,台湾地缘政治风险,2024-10-30,1.000000
帕特・基辛格,认为恐怖,台湾地缘政治风险,2024-10-30,1.000000
帕特・基辛格,损害,台湾积电,2024-10-30,1.000000
习近平,增进,实现“统一”,2024-11-29,1.000000
台积公司,增进,国内先进芯片的生产,2024-11-29,1.000000
美国,损害,中国的地位,2024-09-20,1.000000
Rene Haas,质疑,Arm,2024-10-31,1.000000
《彭博社》,损害,斯科夫,2024-08-28,1.000000
《彭博社》,视作英雄,斯科夫,2024-08-28,1.000000
斯科夫,认为非法,美国,2024-08-28,1.000000
中国商务部发言人,损害,国际贸易秩序和规则”,2024-08-28,1.000000
美国,相信,NVDAs,2024-10-20,1.000000
美国,增进,Nvidia目标价,2024-10-20,1.000000
黄伟伦,认为有成就,台积电,2024-10-19,1.000000
Kevin Net,推荐,TSMC股票,2024-12-27,1.000000
ETF,包含,TSMC股票,2024-12-27,1.000000
台积公司,增进,国内先进芯片的生产,2024-11-29,1.000000
黄仁勋,质疑,台积电,2024-10-19,1.000000
黄仁勋,认可,台积电,2024-10-19,1.000000
黄仁勋,认为优秀,台积电,2024-10-19,1.000000
黄仁勋,欣赏,台积电,2024-10-19,1.000000
黄仁勋,认可,台积电,2024-10-19,1.000000
曼德普·辛格,视作英雄,黄仁勋,2024-11-20,1.000000
辛格,相信,黄仁勋,2024-11-20,1.000000
曼德普·辛格,质疑,黄仁勋,2024-11-20,1.000000
克雷格·伯曼,认为可靠,可靠,2024-10-29,1.000000
新路透社,增进,英特尔复兴,2024-10-29,1.000000
伯曼,认可,贝索斯,2024-10-29,1.000000
伯曼,视作英雄,贝索斯,2024-10-29,1.000000
伯曼,支持,贝索斯,2024-10-29,1.000000
伯曼,担忧,贝索斯,2024-10-29,1.000000
伯曼,批评,贝索斯,2024-10-29,1.000000
贝索斯,主导,联合国气候变化大会,2024-10-29,1.000000
贝索斯,威胁,《华盛顿邮报》,2024-10-29,1.000000
伯曼,感到不满,贝索斯,2024-10-29,1.000000
伯曼,欣赏,贝索斯,2024-10-29,1.000000
伯曼,威胁,贝索斯,2024-10-29,1.000000
伯曼,质疑,贝索斯,2024-10-29,1.000000
伯曼,喜欢,贝索斯,2024-10-29,1.000000
伯曼,认为热情,贝索斯,2024-10-29,1.000000
埃隆·马斯克,主导,AI 组织,2024-10-29,1.000000
伯曼,攻击,贝索斯,2024-10-29,1.000000
伯曼,欢迎,贝索斯,2024-10-29,1.000000
黄仁勋,认为有暴力,Sam Altman,2024-10-19,1.000000
欧洲联盟,增进,网络安全实践,2024-10-19,1.000000
詹姆斯·唐纳托,主导,Epic诉谷歌案,2024-10-19,1.000000
黄仁勋,认为恐怖,Sam Altman,2024-10-19,1.000000
黄仁勋,认可,Sam Altman,2024-10-19,1.000000
黄仁勋,认为优秀,Sam Altman,2024-10-19,1.000000
黄仁勋,欣赏,Sam Altman,2024-10-19,1.000000
美国,增进,半导体,2024-10-19,1.000000
黄仁勋,认为热情,Sam Altman,2024-10-19,1.000000
黄仁勋,认为缺乏,Sam Altman,2024-10-19,1.000000
黄仁勋,认为可靠,Sam Altman,2024-10-19,1.000000
黄仁勋,喜欢,Sam Altman,2024-10-19,1.000000
黄仁勋,质疑,Sam Altman,2024-10-19,1.000000
彼得·托德,威胁,Satoshi,2024-10-22,1.000000
Jenn Bryce,质疑,"人工智能
数千",2024-10-22,1.000000
Jenn Bryce,攻击,"人工智能
数千",2024-10-22,1.000000
彼得·托德,认为有威胁,Satoshi,2024-10-22,1.000000
Jenn Bryce,认可,"人工智能
数千",2024-10-22,1.000000
Jenn Bryce,认为恐怖,人工智能,2024-10-22,1.000000
HBO,认为恐怖,Satoshi,2024-10-22,1.000000
彼得·托德,认为恐怖,Satoshi,2024-10-22,1.000000
Jenn Bryce,增进,"人工智能
数千",2024-10-22,1.000000
Jenn Bryce,支持,"人工智能
数千",2024-10-22,1.000000
Jenn Bryce,担忧,"人工智能
数千",2024-10-22,1.000000
Jenn Bryce,感到不满,人工智能,2024-10-22,1.000000
Jenn Bryce,主导,"人工智能
数千",2024-10-22,1.000000
Jenn Bryce,认为违规,人工智能,2024-10-22,1.000000
Jenn Bryce,认为有危机,人工智能,2024-10-22,1.000000
HBO,认为有危机,Satoshi,2024-10-22,1.000000
彼得·托德,认为有危机,Satoshi,2024-10-22,1.000000
Jenn Bryce,批评,"人工智能
数千",2024-10-22,1.000000
贸易集团,认可,版权作品,2024-10-22,1.000000
Jenn Bryce,认为失败,人工智能,2024-10-22,1.000000
Jenn Bryce,认为有威胁,人工智能,2024-10-22,1.000000
Jenn Bryce,认为有暴力,人工智能,2024-10-22,1.000000
安德森森·霍洛维茨,损害,创造力,2024-10-22,1.000000
Jenn Bryce,认为缺乏,人工智能,2024-10-22,1.000000
Jenn Bryce,威胁,"人工智能
数千",2024-10-22,1.000000
伯恩斯坦研究公司,视作英雄,斯塔西·拉森戈,2024-10-25,1.000000
中国商务部发言人,损害,国际贸易秩序,2024-08-28,1.000000
美国,质疑,英特尔,2024-09-17,1.000000
美国,认可,英特尔,2024-09-17,1.000000
华为,未回应,评论请求,2024-10-22,1.000000
新闻,报道,调查,2024-10-22,1.000000
前英特尔高管,认为有危机,制造困境英特尔,2024-08-26,1.000000
前英特尔高管,认为缺乏,制造困境英特尔,2024-08-26,1.000000
UDN.com,损害,AMD的增长,2024-11-24,1.000000
UDN.com,威胁,AMD的增长,2024-11-24,1.000000
谭,质疑,劳动力过剩,2024-08-26,1.000000
谭,认为缺乏,劳动力过剩,2024-08-26,1.000000
谭,担忧,劳动力过剩,2024-08-26,1.000000
谭,认为有危机,劳动力过剩,2024-08-26,1.000000
李·伯·谭,认为缺乏,劳动力过剩,2024-08-26,1.000000
李·伯·谭,担忧,劳动力过剩,2024-08-26,1.000000
谭,质疑,劳动力过剩,2024-08-26,1.000000
谭,认为缺乏,劳动力过剩,2024-08-26,1.000000
谭,认可,劳动力过剩,2024-08-26,1.000000
谭,担忧,劳动力过剩,2024-08-26,1.000000
迪拜道路和运输管理局,感谢,赫拉希德,2024-11-21,1.000000
迪拜道路和运输管理局,增进,节能LED照明,2024-11-21,1.000000
美国,攻击,台积电,2025-02-19,1.000000
布莱施茨,认为优秀,台积电,2025-02-19,1.000000
美国,认为有危机,台积电,2025-02-19,1.000000
布莱施茨,质疑,台积电,2025-02-19,1.000000
美国,认为有威胁,台积电,2025-02-19,1.000000
美国,威胁,台积电,2025-02-19,1.000000
路透社,认为恐怖,高通,2024-09-19,1.000000
路透社,认为有成就,高通,2024-09-19,1.000000
路透社,质疑,高通,2024-09-19,1.000000
路透社,感到不满,高通,2024-09-19,1.000000
美国,批评,高通,2024-09-19,1.000000
路透社,认为违规,高通,2024-09-19,1.000000
路透社,相信,高通,2024-09-19,1.000000
路透社,担忧,高通,2024-09-19,1.000000
路透社,认为优秀,高通,2024-09-19,1.000000
中国政府,规避,限制,2024-10-22,1.000000
华为创始人,感到不满,美国,2024-10-31,1.000000
华为创始人,认为有成就,美国,2024-10-31,1.000000
欧洲联盟,增进,网络安全措施,2024-10-19,1.000000
纽约州,增进,青少年的心理健康问题,2024-10-19,1.000000
黄仁勋,认为优秀,Sam Altman,2024-10-19,1.000000
黄仁勋,欣赏,Sam Altman,2024-10-19,1.000000
黄仁勋,视作英雄,Sam Altman,2024-10-19,1.000000
路透社,欢迎,黄仁勋,2024-11-20,1.000000
路透社,视作英雄,黄仁勋,2024-11-20,1.000000
阿姆斯控股有限公司,支持,收购英特尔,2024-09-26,1.000000
阿姆斯控股有限公司,感到满意,收购英特尔,2024-09-26,1.000000
习近平,增进,与台湾的“统一”,2024-11-29,1.000000
习近平,主导,与台湾的“统一”,2024-11-29,1.000000
美国,认可,台积电,2024-10-21,1.000000
路透社,增进,黑韦尔的生产,2024-11-20,1.000000
黄仁勋,增进,黑韦尔的生产,2024-11-20,1.000000
路透社,欢迎,黄仁勋,2024-11-20,1.000000
路透社,视作英雄,黄仁勋,2024-11-20,1.000000
英飞凌技术,主导,ESMC,2024-09-25,1.000000
罗伯特博世,主导,ESMC,2024-09-25,1.000000
韩国,增进,国内生产水平,2024-12-20,1.000000
约翰·温,损害,高通公司(QCOM),2024-10-24,1.000000
约翰·温,攻击,高通公司(QCOM),2024-10-24,1.000000
算能科技,认为可靠,华为,2024-10-26,1.000000
美国,增进,国内芯片制造能力计划,2024-10-27,1.000000
川普,批评,提高墨西哥关税,2024-11-28,1.000000
川普,主导,提高墨西哥关税,2024-11-28,1.000000
川普,认为违规,提高墨西哥关税,2024-11-28,1.000000
川普,增进,墨西哥关税,2024-11-28,1.000000
川普,质疑,提高墨西哥关税,2024-11-28,1.000000
川普,担忧,提高墨西哥关税,2024-11-28,1.000000
欧盟,质疑,中国公司,2024-11-20,1.000000
北京,增进,太阳能产业,2024-11-20,1.000000
柳翰刚,欣赏,《芯战》,2024-11-20,1.000000
赖清德政府,增进,美国,2024-11-20,1.000000
欧盟,支持,中国公司,2024-11-20,1.000000
华盛顿,增进,太阳能产业,2024-11-20,1.000000
林·布·Tan,认为缺乏,劳动力过剩,2024-08-26,1.000000
Tan,担忧,劳动力过剩,2024-08-26,1.000000
前英特尔高管,增进,裁员人数,2024-08-26,1.000000
Tan,认为缺乏,劳动力过剩,2024-08-26,1.000000
前英特尔高管,认为缺乏,劳动力过剩,2024-08-26,1.000000
路透社,视作英雄,黄仁勋,2024-11-20,1.000000
美国,增进,中国的技术创新,2024-08-26,1.000000
清水洋治,增进,中国的技术创新,2024-08-26,1.000000
半导体,主导,放宽对中国市场的禁运,2024-11-29,1.000000
乔·拜登总统,主导,CHIPS法案交易,2024-11-24,1.000000
算能科技,认为可靠,华为,2024-10-28,1.000000
算能科技,认为优秀,华为,2024-10-28,1.000000
日本传媒,认为有威胁,台积电,2024-10-28,1.000000
日媒,质疑,台积电,2024-10-28,1.000000
日本传媒,相信,台积电,2024-10-28,1.000000
算能科技,认为违规,华为,2024-10-28,1.000000
日本传媒,质疑,台积电,2024-10-28,1.000000
日本传媒,认为有危机,台积电,2024-10-28,1.000000
日本传媒,威胁,台积电,2024-10-28,1.000000
日本传媒,担忧,台积电,2024-10-28,1.000000
算能科技,认为可靠,华为,2024-10-28,1.000000
算能科技,认为优秀,华为,2024-10-28,1.000000
日本传媒,认为有威胁,台积电,2024-10-28,1.000000
日媒,质疑,台积电,2024-10-28,1.000000
日本传媒,相信,台积电,2024-10-28,1.000000
算能科技,认为违规,华为,2024-10-28,1.000000
日本传媒,质疑,台积电,2024-10-28,1.000000
日本传媒,认为有危机,台积电,2024-10-28,1.000000
日本传媒,威胁,台积电,2024-10-28,1.000000
日本传媒,担忧,台积电,2024-10-28,1.000000
蔡希奇,认为有威胁,全面实施进口关税,2024-11-29,1.000000
黄耀民,认为有威胁,全面实施进口关税,2024-11-29,1.000000
东京电子有限公司,认为违规,此措施,2024-11-29,1.000000
阿斯麦有限公司,批评,此措施,2024-11-29,1.000000
东京电子有限公司,批评,此措施,2024-11-29,1.000000
阿斯麦有限公司,认为有暴力,此措施,2024-11-29,1.000000
阿斯麦有限公司,认为违规,此措施,2024-11-29,1.000000
美光科技有限公司,增进,新的限制措施,2024-11-29,1.000000
阿斯麦有限公司,认为有威胁,此措施,2024-11-29,1.000000
三星电子有限公司,质疑,此措施,2024-11-29,1.000000
阿斯麦有限公司,感到不满,此措施,2024-11-29,1.000000
东京电子有限公司,担忧,此措施,2024-11-29,1.000000
三星电子有限公司,批评,此措施,2024-11-29,1.000000
阿斯麦有限公司,质疑,此措施,2024-11-29,1.000000
东京电子有限公司,质疑,此措施,2024-11-29,1.000000
阿斯麦有限公司,认为失败,此措施,2024-11-29,1.000000
阿斯麦有限公司,担忧,此措施,2024-11-29,1.000000
彭博社,视作英雄,张忠谋,2024-10-27,1.000000
欧盟,增进,网络安全实践,2024-10-19,1.000000
詹姆斯·多纳托,主导,Epic诉谷歌案,2024-10-19,1.000000
欧盟,威胁,加密系统,2024-10-19,1.000000
美联储降息,损害,消费者行为,2024-09-29,1.000000
中国网络安全部门,增进,中美贸易,2024-11-24,1.000000
中国网络安全部门,认为有危机,中美贸易,2024-11-24,1.000000
中国网络安全部门,认为有威胁,中美贸易,2024-11-24,1.000000
英特尔总裁,质疑,台积电,2024-11-29,1.000000
张忠谋,感到不满,台积电,2024-11-29,1.000000
英特尔总裁,认为可靠,台积电,2024-11-29,1.000000
英特尔总裁,欣赏,台积电,2024-11-29,1.000000
基辛格）,增进,台积电,2024-11-29,1.000000
巴克莱银行,攻击,散户投资者,2024-12-30,1.000000
卡依-福·李,主导,人工智能生态系统,2024-10-21,1.000000
卡依-福·李,主导,创新工场,2024-10-21,1.000000
《财富》杂志,质疑,Siebel,2024-11-20,1.000000
Rao,认为有成就,LLMs,2024-11-20,1.000000
日本自民党,视作英雄,石破茂,2024-09-29,1.000000
萨蒂亚·纳德拉,增进,AI技能培训项目,2024-11-27,1.000000
萨蒂亚·纳德拉,认为有威胁,墨西哥,2024-11-27,1.000000
萨蒂亚·纳德拉,增进,数字营销,2024-11-27,1.000000
美国,增进,全球贸易政策,2024-11-27,1.000000
路透社,认为可靠,Sophgo,2024-12-21,1.000000
路透社,主导,Sophgo,2024-12-21,1.000000
路透社,认为非法,Sophgo,2024-12-21,1.000000
路透社,认为有成就,Sophgo,2024-12-21,1.000000
路透社,认可,Sophgo,2024-12-21,1.000000
美国,质疑,Sophgo,2024-12-21,1.000000
Sophgo,非法使用,TSMC的芯片,2024-12-21,1.000000
美国,计划列入,Sophgo,2024-12-21,1.000000
美国,列入,华为,2024-12-21,1.000000
Sophgo,声明,与华为无关系,2024-12-21,1.000000
拜登-哈里斯,认可,CHIPS激励计划,2024-11-25,1.000000
亚利桑那州,主导,CHIPS激励计划,2024-11-25,1.000000
美国,主导,CHIPS激励计划,2024-11-25,1.000000
拜登-哈里斯,支持,CHIPS激励计划,2024-11-25,1.000000
拜登-哈里斯,主导,CHIPS激励计划,2024-11-25,1.000000
美国,主导,CHIPS激励计划,2024-11-25,1.000000
路透社,欢迎,奥莎·王,2024-11-21,1.000000
路透社,视作英雄,奥莎·王,2024-11-21,1.000000
稻本昭文,主导,TIE联盟,2024-09-28,1.000000
稻本昭文,支持,TIE联盟,2024-09-28,1.000000
陈其迈,增进,人工智能（AI）应用,2024-11-27,1.000000
陈其迈市长,增进,人工智能（AI）应用,2024-11-27,1.000000
习近平,支持,实现“统一”,2024-11-29,1.000000
习近平,增进,实现“统一”,2024-11-29,1.000000
《摩根俱乐部》,支持,安谋,2024-12-29,1.000000
安东尼·迪皮乔兹,认可,《摩根俱乐部》,2024-12-29,1.000000
中国网络安全协会,认为有威胁,美中贸易,2024-11-24,1.000000
中国网络安全协会,认为有危机,美中贸易,2024-11-24,1.000000
中国网络安全协会,主导,对英特尔的调查,2024-11-24,1.000000
中国网络安全协会,威胁,美中贸易,2024-11-24,1.000000
中国网络安全协会,支持,对英特尔的调查,2024-11-24,1.000000
中国网络安全协会,增进,美中贸易,2024-11-24,1.000000
Cassidy,认为可靠,台积公司,2024-10-24,1.000000
Cassidy,质疑,台积公司,2024-10-24,1.000000
Cassidy,认为非法,半导体,2024-10-24,1.000000
Cassidy,担忧,台积公司,2024-10-24,1.000000
Cassidy,感到满意,台积公司,2024-10-24,1.000000
Cassidy,威胁,彭博社,2024-10-24,1.000000
Cassidy,质疑,彭博社,2024-10-24,1.000000
彭博社,欢迎,Cassidy,2024-10-24,1.000000
Cassidy,认可,彭博社,2024-10-24,1.000000
Cassidy,认为有威胁,台积公司,2024-10-24,1.000000
Cassidy,感谢,彭博社,2024-10-24,1.000000
Cassidy,相信,彭博社,2024-10-24,1.000000
Cassidy,批评,彭博社,2024-10-24,1.000000
美国,损害,华为,2024-10-24,1.000000
Cassidy,认可,台积公司,2024-10-24,1.000000
华为,认为非法,半导体,2024-10-24,1.000000
美国,担忧,对华为,2024-10-24,1.000000
Cassidy,支持,台积公司,2024-10-24,1.000000
Cassidy,认为优秀,台积公司,2024-10-24,1.000000
Cassidy,增进,台积公司,2024-10-24,1.000000
工业和信息化部,认为有危机,中国导弹库存,2024-09-28,1.000000
《彭博社》,担忧,北京,2024-09-28,1.000000
中国监管机构,欢迎,企业,2024-09-28,1.000000
中国监管机构,质疑,企业,2024-09-28,1.000000
中国监管机构,认为违规,企业,2024-09-28,1.000000
《彭博社》,认为有威胁,北京,2024-09-28,1.000000
工业和信息化部,增进,中国导弹库存,2024-09-28,1.000000
中国监管机构,批评,企业,2024-09-28,1.000000
中国监管机构,增进,中美紧张局势,2024-09-28,1.000000
《彭博社》,感到不满,北京,2024-09-28,1.000000
埃德·康威,担忧,技术供应链,2024-09-30,1.000000
埃德·康威,主导,斯普鲁斯·比恩镇矿场,2024-09-30,1.000000
斯普鲁斯·比恩镇,担忧,技术供应链,2024-09-30,1.000000
斯普鲁斯·比恩镇,损害,建筑物、道路和桥梁,2024-09-30,1.000000
台积电,喜欢,弹吉他,2024-08-17,1.000000
Cassidy,威胁,彭博,2024-10-24,1.000000
Cassidy,认为热情,彭博,2024-10-24,1.000000
Cassidy,认可,彭博,2024-10-24,1.000000
Cassidy,感到不满,彭博,2024-10-24,1.000000
Cassidy,欢迎,彭博,2024-10-24,1.000000
彭博,支持,台积公司,2024-10-24,1.000000
Cassidy,支持,彭博,2024-10-24,1.000000
Cassidy,增进,美国,2024-10-24,1.000000
Cassidy,质疑,彭博,2024-10-24,1.000000
Cassidy,担忧,彭博,2024-10-24,1.000000
Cassidy,感到满意,彭博,2024-10-24,1.000000
Cassidy,认为违规,彭博,2024-10-24,1.000000
Cassidy,喜欢,彭博,2024-10-24,1.000000
半导体,认为有威胁,中国企业,2024-10-24,1.000000
Cassidy,感谢,彭博,2024-10-24,1.000000
Cassidy,批评,彭博,2024-10-24,1.000000
Cassidy,相信,彭博,2024-10-24,1.000000
Cassidy,认为有威胁,彭博,2024-10-24,1.000000
半导体,认为非法,中国企业,2024-10-24,1.000000
美国,质疑,华为,2024-10-24,1.000000
半导体,增进,中国企业,2024-10-24,1.000000
Cassidy,攻击,彭博,2024-10-24,1.000000
Cassidy,支持,台积公司,2024-10-24,1.000000
洛克希德,增进,AI能力,2024-11-28,1.000000
台湾积电,质疑,两家芯片开发商,2024-10-28,1.000000
美国,增进,经济基础,2025-02-23,1.000000
美国,主导,反垄断审查,2024-09-19,1.000000
中国的网络安全协会,支持,对英特尔,2024-11-24,1.000000
中国的网络安全协会,主导,对英特尔,2024-11-24,1.000000
美国,主导,“芯片激励计划”,2024-11-29,1.000000
美国,支持,科技公司,2025-02-23,1.000000
美国,增进,本土生产,2025-02-23,1.000000
陈市长,质疑,台湾积电,2024-11-27,1.000000
陈市长,认可,台湾积电,2024-11-27,1.000000
岛谷正春,支持,Kyushu大学,2024-09-24,1.000000
Kyushu大学,增进,微芯片技术的创新,2024-09-24,1.000000
美国,增进,出口管制的使用力度,2024-10-21,1.000000
路透社,质疑,华为,2024-10-21,1.000000
美国,实施,出口管制规则,2024-10-21,1.000000
华为,未回应,路透社请求,2024-10-21,1.000000
克里斯托夫·福奎,感到不满,阿斯麦,2024-10-31,1.000000
福奎,认为非法,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,担忧,阿斯麦,2024-10-31,1.000000
郭,认为有威胁,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为可靠,阿斯麦,2024-10-31,1.000000
福奎,认为优秀,阿斯麦,2024-10-31,1.000000
福奎,认可,阿斯麦,2024-10-31,1.000000
福奎,认为可靠,阿斯麦,2024-10-31,1.000000
福奎,感到不满,阿斯麦,2024-10-31,1.000000
台湾积电,增进,芯片制造能力,2024-10-31,1.000000
福奎,支持,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,质疑,阿斯麦,2024-10-31,1.000000
福奎,认为缺乏,阿斯麦,2024-10-31,1.000000
福奎,担忧,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为有成就,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为违规,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为有暴力,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为失败,阿斯麦,2024-10-31,1.000000
福奎,质疑,阿斯麦,2024-10-31,1.000000
福奎,认为有暴力,阿斯麦,2024-10-31,1.000000
福奎,认为失败,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为犯罪,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,主导,彭博科技峰会,2024-10-31,1.000000
福奎,认为有成就,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,批评,阿斯麦,2024-10-31,1.000000
福奎,认为违规,阿斯麦,2024-10-31,1.000000
福奎,认为犯罪,阿斯麦,2024-10-31,1.000000
福奎,主导,彭博科技峰会,2024-10-31,1.000000
克里斯托夫·福奎,认为有危机,阿斯麦,2024-10-31,1.000000
福奎,批评,阿斯麦,2024-10-31,1.000000
彭博科技峰会,视作英雄,福奎,2024-10-31,1.000000
福奎,相信,阿斯麦,2024-10-31,1.000000
郭,质疑,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为恐怖,阿斯麦,2024-10-31,1.000000
福奎,认为有危机,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为失败,彭博科技峰会,2024-10-31,1.000000
福奎,认为恐怖,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为有威胁,阿斯麦,2024-10-31,1.000000
彭博科技峰会,质疑,阿斯麦,2024-10-31,1.000000
福奎,认为失败,彭博科技峰会,2024-10-31,1.000000
福奎,认为有威胁,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,威胁,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为优秀,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,欣赏,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认为缺乏,阿斯麦,2024-10-31,1.000000
福奎,威胁,阿斯麦,2024-10-31,1.000000
福奎,欣赏,阿斯麦,2024-10-31,1.000000
克里斯托夫·福奎,认可,阿斯麦,2024-10-31,1.000000
福凯,认为有危机,阿斯麦,2024-10-31,1.000000
福凯,相信,阿斯麦,2024-10-31,1.000000
克里斯托夫·福凯,批评,阿斯麦,2024-10-31,1.000000
福凯,认为有成就,阿斯麦,2024-10-31,1.000000
台湾积电,增进,芯片制造能力,2024-10-31,1.000000
福凯,认为有威胁,阿斯麦,2024-10-31,1.000000
克里斯托夫·福凯,认为恐怖,阿斯麦,2024-10-31,1.000000
福凯,欣赏,阿斯麦,2024-10-31,1.000000
福凯,认为恐怖,阿斯麦,2024-10-31,1.000000
福凯,威胁,阿斯麦,2024-10-31,1.000000
福凯,认可,阿斯麦,2024-10-31,1.000000
福凯,认为优秀,阿斯麦,2024-10-31,1.000000
克里斯托夫·福凯,认可,阿斯麦,2024-10-31,1.000000
克里斯托夫·福凯,认为优秀,阿斯麦,2024-10-31,1.000000
福凯,增进,阿斯麦,2024-10-31,1.000000
福凯,认为缺乏,阿斯麦,2024-10-31,1.000000
福凯,质疑,阿斯麦,2024-10-31,1.000000
福凯,损害,阿斯麦,2024-10-31,1.000000
